Neurokit Simulated ECG, CEBS SCG
0.09101912569182981,-3.5344519872460105
0.08627645187831594,-3.517629813867609
0.0815856557219529,-3.476244352351696
0.0769432825808182,-3.4838341050245605
0.07234583937046046,-3.4650892267848192
0.06778993251575667,-3.44735311641548
0.06327791520150174,-3.4479896155469505
0.05881987123193232,-3.449776478012325
0.0544263915368485,-3.4200613301687564
0.050108028603509026,-3.3557820648841723
0.0458752964766395,-3.291910723809626
0.041738670758427715,-3.1911327625488006
0.037708588608532365,-3.13824119214126
0.033795448744070034,-3.147112454090049
0.030009611439625092,-3.081976203110301
0.026361065058426735,-2.918603724124017
0.022844972779812178,-2.716757659971684
0.019436124062125935,-2.4922989842136087
0.01610779130780539,-2.1990749284305977
0.012833208476751467,-1.939631406014918
0.009585571086334328,-1.801743031232253
0.0063380362113839555,-1.7140214256135309
0.0030637224841964837,-1.5861823204605503
-0.0002642899054693076,-1.3953393326846475
-0.003672959210384882,-1.165834713022236
-0.007188724009979337,-0.9404079131166978
-0.010811855493415286,-0.7055934841164819
-0.014505755127379198,-0.4688739838169213
-0.01823108523881595,-0.2146485804055268
-0.02194854659721152,0.052891025214957
-0.025618878414585645,0.2738781207457518
-0.029202858345494367,0.4400688047896826
-0.03266078275394856,0.5599102557130513
-0.03595239339216069,0.6492877079085746
-0.03903997133128843,0.7555694951379603
-0.041886439624949034,0.9411914537116094
-0.044477491244629117,1.191633677007967
-0.046831667344254334,1.4987839184170282
-0.04897005746401863,1.7550640925870633
-0.05091374123902385,1.899829322700748
-0.05268378839927514,2.0019193344473147
-0.05430125876968723,2.0687010207026804
-0.055787202270080445,2.1150520525331724
-0.057162658915182664,2.2326300634408627
-0.05844865881462549,2.341992409494478
-0.05966620236314435,2.4395745222124603
-0.060835232195530595,2.594856875817827
-0.06197413300031643,2.748513200359294
-0.06310115491335387,2.919555367426231
-0.0642345381653989,3.002999861536675
-0.06539251308211734,3.041107347772392
-0.06659330008407982,3.1438901942729163
-0.06785510968676463,3.2501588903342418
-0.06919614250055423,3.285188699014609
-0.07063458923074029,3.2749682521977848
-0.07218833795950715,3.261345689998634
-0.07385879128138556,3.290772209027617
-0.07562241115796241,3.3472514659883275
-0.0774535744109477,3.4205051222302743
-0.07932664795695728,3.4831291685972823
-0.08121598880751435,3.5790736179119644
-0.0830959440690458,3.665970255823932
-0.08494085094288836,3.739052006339195
-0.08672503672528382,3.7307057061567535
-0.08842281880738151,3.697236339683647
-0.09000868672295399,3.660814738761285
-0.09146804296380194,3.668405754314208
-0.09280321055446648,3.72040964651913
-0.09401795899614546,3.787444178957952
-0.09511604788494177,3.814999386899709
-0.09610122691186625,3.793719599610573
-0.09697723586283574,3.7442805528405696
-0.09774780461867419,3.635845222022808
-0.09841665315511093,3.5239197180231865
-0.09898749154278286,3.500416071497749
-0.09946407535402173,3.5728536095632677
-0.0998537009398076,3.681611029995562
-0.10016929251498388,3.72386100017331
-0.10042426539107524,3.7530399533766463
-0.1006320249745132,3.726350004224406
-0.10080596676663564,3.604654967976185
-0.10095947636368598,3.449328001221334
-0.1011059294568159,3.369568367913617
-0.1012586918320826,3.3267927667255397
-0.10143111937045023,3.2826246890262007
-0.10163641064724763,3.2626141037883
-0.10187764468049727,3.264512737442203
-0.10214144601490519,3.202011905622925
-0.10241292012856584,3.1351134090835204
-0.10267716259447965,3.112889648926219
-0.1029192590805543,3.113186426114125
-0.10312428534960377,3.111594393065684
-0.10327730725934879,3.0760213758166524
-0.1033633807624163,3.007982326004868
-0.10336755190634005,2.8983582410515587
-0.10327505015191192,2.800716009596644
-0.10308531656973774,2.732174308041369
-0.10282148251386704,2.684341757583044
-0.1025089149097231,2.642330621769964
-0.10217297077763587,2.5421071035700997
-0.10183899723284162,2.377467463447512
-0.10153233148548306,2.23982216678497
-0.10127830084060949,2.108482801682583
-0.10110222269817747,1.9548662152417544
-0.10102940455304942,1.8536250673478611
-0.10108487206104923,1.7419176317219294
-0.10127213387861106,1.6321733108297063
-0.10155796582465333,1.49149454342208
-0.1019055428956341,1.3081586280797384
-0.10227803018291806,1.1731768179165964
-0.10263858287277638,1.024549918393595
-0.10295034624638703,0.7889877312215064
-0.10317645567983456,0.5286350028360198
-0.10328003664410966,0.324945913748923
-0.1032242047051099,0.1861766820343407
-0.10297244199663859,0.0183901885560691
-0.10252031119877916,-0.1642194393331639
-0.10191951025306334,-0.363269129552842
-0.10122739174277626,-0.4946456813071964
-0.10050129834610894,-0.620955506463523
-0.09979856283615948,-0.8107742109555391
-0.09917650808093212,-1.0127128458067252
-0.09869244704333807,-1.119350577717
-0.09840368278119474,-1.2213377854696903
-0.09836750844722632,-1.367271850381376
-0.09864074958770673,-1.494476400183372
-0.09923806181969752,-1.6481531296013632
-0.10009850320678865,-1.8507661908907007
-0.10115325566952604,-2.076752154344911
-0.10233349122336252,-2.1942001275199345
-0.10357037197865747,-2.1603085246567217
-0.10479505014067642,-2.1521882462915256
-0.10593866800959219,-2.19369347598721
-0.1069323353393604,-2.220690225770612
-0.10770706141435178,-2.269992716584656
-0.10819421486936111,-2.291709248679299
-0.1083642747325452,-2.287041039410504
-0.10825958867379619,-2.2910145699999367
-0.10793020815950964,-2.267227002364962
-0.10742617475098774,-2.3041454877602865
-0.10679752010443867,-2.347948868043765
-0.10609426597097771,-2.36135496275629
-0.1053664241966266,-2.38322096420184
-0.10466399672231365,-2.378746241764933
-0.10403697558387333,-2.3338842910388897
-0.10353514799441361,-2.285876782427274
-0.10318714080058597,-2.292240334714561
-0.10298174198025499,-2.2858421071704007
-0.10290332305627796,-2.292999814765151
-0.10293624564641866,-2.268798740283464
-0.10306486146334756,-2.2174991773697155
-0.10327351231464155,-2.1918935770869123
-0.10354653010278417,-2.207496059249748
-0.10386823682516574,-2.2096635234449264
-0.10422294457408271,-2.176245684992213
-0.10459498883179953,-2.200049652676924
-0.10497263533020389,-2.1851948934336525
-0.10535174509355139,-2.163517231809603
-0.10572903648240298,-2.1690563466454327
-0.10610121795222642,-2.114045596129195
-0.10646498805339605,-1.9972111345006456
-0.10681703543119239,-1.867488227042157
-0.10715403882580281,-1.7745252894970862
-0.10747266707211969,-1.7033541186551215
-0.10776957863235344,-1.6315356984339826
-0.10804142147776193,-1.5845644885326355
-0.108284947433598,-1.4917017826565648
-0.10849712406809389,-1.3525776488761856
-0.10867213918742567,-1.2571448931010156
-0.1088031224468349,-1.1939204529182923
-0.10888793738955059,-1.165176186320375
-0.10892448145439033,-1.0685769393152456
-0.10891062910001774,-0.929612313518793
-0.10884423180494256,-0.8828439800460676
-0.10872311806752023,-0.9254455861884434
-0.1085451199353862,-1.0010176169476013
-0.10831182159060712,-1.0385802033542566
-0.10803244153896875,-0.9565060298018032
-0.10771710227404585,-0.8604639319107386
-0.10737590330925817,-0.7956154940828561
-0.10701892117787201,-0.8103033614668343
-0.10665620943299932,-0.8500744517956327
-0.10629779864759832,-0.8587333851661688
-0.10595369641447316,-0.9210450198506656
-0.10563388734627362,-0.9980188274373476
-0.10534832024110624,-0.979872896357588
-0.10510490605658195,-0.9146246181202708
-0.10490734268162136,-0.862189581431543
-0.10475878256800003,-0.8083629995437063
-0.10466235518734017,-0.7848586645452102
-0.10462116703110959,-0.7394494514365648
-0.1046383016106222,-0.7434995667241573
-0.10471681945703788,-0.7660167097609072
-0.10485975812136226,-0.7107624699088603
-0.10507013217444738,-0.6148974213028815
-0.10535089514550329,-0.5727362719410725
-0.10569835570246028,-0.5469140606557533
-0.10609467961323832,-0.5536881442768846
-0.10652019661555956,-0.5274139630778328
-0.10695521346699216,-0.4897921722190521
-0.10738001394494956,-0.431087240437449
-0.10777485884669187,-0.3386681911954145
-0.10811998598932503,-0.252160158598474
-0.1083956102098009,-0.2072071526846093
-0.10858192336491734,-0.2332264750195652
-0.1086591600532451,-0.2545374569257885
-0.1086202659473449,-0.307289856893608
-0.10848600770610636,-0.3380561845191936
-0.10828081008437704,-0.3116959249323809
-0.10802907485685062,-0.3032720502511557
-0.10775518081806698,-0.3077295541442983
-0.10748348378241171,-0.2879643844448677
-0.10723831658411626,-0.2689511260105723
-0.10704398907725834,-0.298892122236764
-0.10692478813576149,-0.3651508714197458
-0.10690492442636924,-0.3721310138623521
-0.10699703822531999,-0.3627014415277938
-0.10718785252036338,-0.3857010634698157
-0.10746054333305714,-0.4373880696983978
-0.10779826370480458,-0.4760012638916009
-0.10818414369685529,-0.461148892650113
-0.10860129039030426,-0.456466704453937
-0.10903278788609319,-0.4595076473778299
-0.10946169730500925,-0.487299779297966
-0.10987105678768597,-0.4724949186141673
-0.1102439010140142,-0.4255555511861721
-0.11056801124912918,-0.3928487475381879
-0.1108421155166521,-0.4169052876935114
-0.1110664553735055,-0.4813214642805759
-0.11124124939645823,-0.5088477035138351
-0.1113666931821249,-0.4773031565057193
-0.1114429593469663,-0.4227371505163873
-0.11147019752728896,-0.3325461297553612
-0.11144853437924548,-0.2728508510084355
-0.11137809205038487,-0.2565840674570915
-0.11125905011198485,-0.2592027172403727
-0.11109338909865998,-0.2809501087611318
-0.11088732597081785,-0.2423023368915156
-0.11064766865069194,-0.2109115820165221
-0.1103812020803614,-0.2425713738713824
-0.11009468822175163,-0.2804156915180659
-0.10979486605663369,-0.2530945886832725
-0.10948845158662524,-0.2045530851008072
-0.10918213783318921,-0.1127414332347794
-0.10888259483763496,-0.0762428707386128
-0.10859646003040843,-0.1448334130545488
-0.10832730158108071,-0.1816049630731717
-0.10807129221620213,-0.1987383270053114
-0.10782348832781652,-0.1608421750280336
-0.10757892332781369,-0.1242969224449352
-0.1073326076479296,-0.1111572234966835
-0.10707952873974597,-0.0871813343583589
-0.10681465107469058,-0.1175116033221348
-0.10653291614403705,-0.119153714505019
-0.10622924245890547,-0.0701722738895346
-0.10589852716652677,-0.0267823742744144
-0.10553623289679008,0.0194029542072704
-0.10513926043336845,0.0313285487516082
-0.10470471049721414,0.0394246715851995
-0.1042296608291247,0.0712713914277788
-0.10371116618974366,0.0895210583868812
-0.10314625835956048,0.1010569330933421
-0.10253194613891126,0.1471150558242208
-0.10186521534797724,0.2192120023688889
-0.1011430288267863,0.2737955834722871
-0.10036233175682063,0.2438992690790396
-0.09952229662297113,0.2118506912532805
-0.09862780591485035,0.2129564855550053
-0.09768461880474352,0.2748159137804951
-0.09669847148478133,0.4024644196368728
-0.09567507716694154,0.4783584867134169
-0.09462012608304701,0.5538892470070216
-0.09353928548476671,0.5816102748168629
-0.0924381996436151,0.608497699831744
-0.09132248985095433,0.6118989749856707
-0.09019774441350821,0.5768931089015713
-0.08906456549900955,0.5210104162119827
-0.08791055695986019,0.5502962523440355
-0.086721205529332,0.5469346075952289
-0.08548197496054116,0.5518740074938354
-0.08417830602645049,0.5502575771228322
-0.08279561651986782,0.5971576815641233
-0.08131930125344924,0.6213171196071915
-0.07973473205969478,0.6105126954600207
-0.07802725779095106,0.5738051051620231
-0.07618221669956105,0.5503858915543819
-0.07419221230232555,0.521048828557418
-0.07206937953539529,0.4524981729833948
-0.06982907573715844,0.3883704388190279
-0.06748663526584822,0.3141231851794297
-0.06505736949954645,0.2320151772022863
-0.06255656683617843,0.13380567177251
-0.05999949269351612,0.0288522719664119
-0.05740138950917646,-0.0038773815048702
-0.05477747674062536,0.0024200130985771
-0.05214293906131517,-0.0095566771067689
-0.04950458362780276,-0.0722660716825377
-0.046846188193967755,-0.1885284047495441
-0.04414758149073237,-0.2852856375638543
-0.04138850369296587,-0.346756740398243
-0.0385453348833404,-0.4362044200685482
-0.035599279179234916,-0.5215964505966194
-0.03253489493911474,-0.4879036646250632
-0.02933686842947896,-0.4037838171936434
-0.025990013824866563,-0.3175708144619129
-0.022479285277138994,-0.2666425032397361
-0.01880019066416876,-0.3125670943067382
-0.014977836145759541,-0.3949720372970481
-0.011042626255727179,-0.4751983979420786
-0.007025093435927358,-0.4770216537570302
-0.0029558980362522913,-0.4282811780245555
0.0011341716853620863,-0.3748978886352174
0.005214199562947132,-0.3208317260177011
0.009253141522493848,-0.2325061722576413
0.013219825581957102,-0.0997549666512921
0.017082971642242345,0.0162569114549408
0.02083240526906767,0.0630046384514244
0.02451943967179927,0.061230195587505
0.028206373104614102,0.0355547630443188
0.03195537591364557,0.0002441144064565
0.03582849053699454,-0.0002433849259152
0.039887631504721716,0.0265542101825179
0.04419458543885154,0.0997755466807585
0.048811011053363974,0.1473766017354613
0.05379843915420679,0.1687398886442804
0.05921824547152078,0.2074871113282379
0.0650947222347734,0.2811126854971008
0.07134193529845381,0.3138540262710685
0.07785341106371933,0.3022877836611074
0.0845225480236898,0.238986668141255
0.09124261676344768,0.1444903457119843
0.09790675996003116,0.0745167470423055
0.10440799238244629,0.03320341901992
0.110639200891659,0.036568223799316
0.11649314444059836,0.0617194546765211
0.12186248531256254,0.0615991982360612
0.12667683007194744,0.0725444259007642
0.1309789446602416,0.0682978161187276
0.13483305228638065,0.1089542146482752
0.13830324825125662,0.1055862373210755
0.14145349994772888,0.0857074172754192
0.14434764686061644,0.0655749753561399
0.14704940056670193,0.0576201478304116
0.14962234473472422,0.0652814578000207
0.1521299351253892,0.0401618488318456
0.15463549183401987,0.0389057734484974
0.15718385030138357,0.0748444712754873
0.1597620565807911,0.0988617324967462
0.1623457364246508,0.1227296281250757
0.16491038767733204,0.1230200519091133
0.16743138027516577,0.1119609718692519
0.1698839562464417,0.0856368590644028
0.17224322971141498,0.1113168282517034
0.17448418688230086,0.1275749978107639
0.17658168606327745,0.1719985688496541
0.17851045893776063,0.1928837375851184
0.18025062071892212,0.1740886671187294
0.18180315252126303,0.1541188000179149
0.1831734664225301,0.145789033117384
0.18436708080881115,0.1297212688582041
0.18538971006620752,0.1874485384376902
0.186247264580832,0.2128229819571062
0.18694585073880896,0.2197309830249399
0.18749177092627398,0.2455200798025848
0.187891523529375,0.2417067463771257
0.1881518015433251,0.2152961772115114
0.18827283664406708,0.2146963915357892
0.1882330004055964,0.1956836797494155
0.1880062979736237,0.145368083737243
0.18756692733734098,0.1191265068316544
0.18688928174369554,0.1165080779256278
0.185947950439647,0.1407455755883571
0.18471771867216585,0.1872023073552348
0.1831735676882346,0.2877608975557097
0.1812906747348464,0.3638244998559634
0.179044414790992,0.3573741222118193
0.17642319434576662,0.2709726265269071
0.1734592939035374,0.163022930983804
0.17019447231549223,0.0998598596772558
0.16667068443283475,0.1466658914909731
0.16293008110677548,0.2653640196268056
0.15901500918853995,0.3106482796500307
0.15496801152936174,0.2667411162777506
0.15083182698049155,0.1545939540671114
0.14664939039318745,0.0749459008646564
0.14246383135824514,0.1028929507812808
0.13830274074388568,0.1396493273260334
0.13413890585738877,0.1676447163210076
0.12993330003783085,0.1752297200014378
0.12564709262430193,0.119364251763208
0.12124164895590164,0.0891498480204261
0.11667853037174741,0.1168201076766225
0.1119194942109623,0.1135113703269056
0.10692649381268307,0.0215309014286498
0.10166167851605573,-0.0315533776331143
0.09608739453530109,-0.0293383941151779
0.09018697512719419,-0.0312625882370367
0.08401860358072077,-0.0326690911611654
0.07765740889084341,-0.1032539999505956
0.07117871605254268,-0.2098307562756058
0.0646580460608045,-0.2469289313831809
0.05817111591062859,-0.2410794464049543
0.051793838597023384,-0.2619996892260209
0.0456023231150178,-0.2794189081082984
0.03967287445964368,-0.3006795669151465
0.03408199321950048,-0.339293339437386
0.028884075044791173,-0.4331867640805257
0.02405144954180035,-0.5505814665696741
0.019537679121835783,-0.6111816327587829
0.015296092604604784,-0.6767830389214544
0.011260364277351156,-0.7573941182512897
0.007369756724379931,-0.8063826727928447
0.003572978792009131,-0.8283294271807112
-0.0001815814186723816,-0.8043436040751596
-0.003945856551806459,-0.7932334883205774
-0.0077720999061941815,-0.8264471766310625
-0.011696551479830836,-0.875192786081531
-0.015693872483405983,-0.9240449029566372
-0.019724384413746077,-0.9809572760175812
-0.02374872951290187,-0.99075831315552
-0.02772787076815975,-0.9731931170562916
-0.03162309191203347,-0.9777210610759228
-0.035395997422268836,-0.9996857256858128
-0.039008512521836104,-0.9826667576391328
-0.04242288317894062,-0.922491603033525
-0.045601676118266814,-0.8654999469874908
-0.04852358576139823,-0.7753181333274837
-0.051229169272046154,-0.7660508328975039
-0.05377427978391546,-0.7187430599079079
-0.05621509117593917,-0.7041225007791909
-0.058608098072281636,-0.6885226750846952
-0.06101011584233311,-0.6715179490885759
-0.06347828060071753,-0.6373395389115696
-0.06607004920728733,-0.553355984703959
-0.06884319926712495,-0.4661088801972508
-0.07185582913054345,-0.3888118424514483
-0.07514127127093187,-0.297655556167648
-0.07863283241830993,-0.1824420724260391
-0.0822390534257754,-0.0549319102677962
-0.08586879589165676,0.0002726712748035
-0.08943124215950947,0.0007697422351767
-0.09283589531812166,0.0445597611172919
-0.09599257920151053,0.1398704862849057
-0.09881143838892358,0.2465139681406377
-0.10120293820483595,0.3684737277221805
-0.10307786471895493,0.5167641514740595
-0.10437857044380484,0.697710225572479
-0.1051761355662597,0.8875911299144582
-0.10557494210815686,1.0826953386799891
-0.10567969286004096,1.2284724004750118
-0.10559541135768595,1.3725750580741438
-0.10542744188209585,1.509830897934601
-0.10528144945950303,1.643547912681108
-0.10526341986137122,1.803638226282388
-0.10547965960439362,1.949949685524259
-0.10603679595049345,2.12329587398681
-0.10701576473815692,2.31729857984834
-0.10838799372035277,2.499354195235394
-0.11009624976803965,2.673436670194194
-0.11201350095002302,2.826436534263275
-0.1140468081059971,2.9195502931272195
-0.11620174522317596,2.987396910625529
-0.11847795241190996,3.056394074621121
-0.12086904962507151,3.139714035788642
-0.12336263665805203,3.225971349220732
-0.12594029314876656,3.295339298396713
-0.12859218119695376,3.269595247484061
-0.13136578867955676,3.216704921633143
-0.13431975616660133,3.0811173498919566
-0.1375067043836223,2.9556464550830395
-0.1409732338986748,2.7833645450981823
-0.14475992512233726,2.628957853513555
-0.1489013383077039,2.5043550176179146
-0.15342601355039567,2.3491685633652835
-0.15835647078855306,2.174989891423854
-0.16370920980284054,2.0074623358187447
-0.1694896666817035,1.7967969392825962
-0.1756747781433433,1.5448703779837418
-0.18222920031946557,1.2534383881890767
-0.18911156892081038,0.9597569465761002
-0.19627449950062983,0.7343455028159352
-0.20366458745470656,0.5103098296315093
-0.21122240802134173,0.2850541709086412
-0.21888251628136113,0.0315846253921587
-0.22657344715810157,-0.2768344859601757
-0.2342177154174316,-0.5431211276598765
-0.2417329447298471,-0.6893042756826917
-0.2490359091399833,-0.7762810925633445
-0.2560388417628056,-0.8636404340970767
-0.26264795567430826,-0.981994362066934
-0.2687634437930036,-1.1638062667219684
-0.27427947887992765,-1.2886135911881582
-0.2790842135386304,-1.3474955781213234
-0.2832625584874979,-1.4404353217587067
-0.2868790115931281,-1.5755485719692166
-0.2896467899270945,-1.6939515754767769
-0.2912963661828159,-1.717787886306005
-0.2915737632415722,-1.6828491590033785
-0.29024464491293295,-1.676233082039306
-0.2870960181199315,-1.7116914910142755
-0.2819362331287906,-1.7627857453430555
-0.2745949835489136,-1.8200257165752944
-0.26492330633288896,-1.9256692052442148
-0.25279358177648387,-2.02123357639563
-0.2380995335186665,-2.183847929566045
-0.22075622854157392,-2.403317105204819
-0.20070091383952307,-2.6011060499665084
-0.17789622519449436,-2.708656999755188
-0.1523273627913099,-2.811978653707353
-0.12400087041306816,-2.9124624359995783
-0.09294463518606152,-3.052801535378297
-0.05920788757975143,-3.259117705835352
-0.022861201406828967,-3.4896019553299653
0.01600350617687427,-3.783621292870894
0.05727297467232848,-4.081138192164684
0.10081260023733898,-4.32113910742491
0.14646562481702607,-4.445540258828435
0.19404991804390082,-4.452518508981117
0.24336075723723646,-4.452347931065652
0.29417207599321155,-4.489811293442076
0.3462364645647509,-4.534447038481408
0.3992851698616635,-4.5671861312549735
0.4530280954505508,-4.611862119134528
0.5071538015548543,-4.559867267286928
0.5613295050547586,-4.3983174499354245
0.6152010794873368,-4.2361903486660175
0.6683947760207711,-4.047214019578314
0.720533311896159,-3.821302602604281
0.7710603336334076,-3.576397127569153
0.8193038994100524,-3.3338938258440542
0.8646491590335547,-3.1190471034077496
0.9065403633114479,-2.891335468546185
0.9444808640512664,-2.662896947755524
0.9780331140606552,-2.3844054892544224
1.0068186671472954,-2.0582970858429546
1.030518178118933,-1.702538808177041
1.0488701277403591,-1.3187969261441277
1.0616654004613317,-0.966507877890953
1.0687517702651377,-0.6434188251596957
1.0700361048896387,-0.3171562225849075
1.0654843730727535,-0.0015044768229218
1.0551216445524565,0.2606071925019085
1.0390320900667767,0.5361408101162545
1.0173589813537862,0.8622539942151625
0.9903046911516434,1.2203801550620876
0.9581306931985345,1.4629807909619972
0.9211595122412379,1.6430648243558996
0.879783292238033,1.8819024440484315
0.8344568086845571,2.129818949511328
0.7856939406719066,2.3564510203939677
0.7340676682912528,2.5847954179079604
0.6802100726337962,2.7302611900280387
0.6247191992453566,2.816231419062154
0.5679355640655477,2.8723007298655694
0.5103441086710795,2.832472574967307
0.4524184145518823,2.730891525489564
0.3945964794661065,2.6348151450698167
0.33724828007763685,2.52977485359575
0.28070170893586655,2.4198356919721813
0.22525619989582835,2.343466571259267
0.1711827408297485,2.264319419723249
0.11872387362714362,2.192022188726973
0.06809369419467413,2.104655220901586
0.019477852456241177,2.0207751031860486
-0.02696644764705542,1.9225820075908555
-0.07111044815683755,1.865664705355158
-0.11284121086757773,1.8280485665601711
-0.1520022771766346,1.737784498102198
-0.18844017471330732,1.655012084389583
-0.22202984761655117,1.5797627735080626
-0.25267468600815274,1.5017044012690983
-0.28030652599266387,1.437583772883717
-0.30488564861929696,1.437205304981149
-0.3264007762260184,1.512535400379746
-0.3448690758075418,1.6136938283012132
-0.3603361603412744,1.6588832179506594
-0.3728880877400667,1.6884914508897486
-0.3826315114572679,1.6993962155074671
-0.3893995323507376,1.6402582525670717
-0.3934111609749496,1.573532394838086
-0.39494104156961685,1.5046462877342013
-0.3942552602413587,1.3903558958664204
-0.3916113449637057,1.2722752868332814
-0.38725826557709625,1.126364156454623
-0.3814364337888737,0.9232199983179
-0.3743777031732985,0.690633797775134
-0.3662978145759272,0.4383617966775625
-0.35735843201133755,0.2071417979485525
-0.3476956957976152,-0.0111291643520255
-0.3374371593012724,-0.2897276354227965
-0.3267018177557168,-0.5541376470824252
-0.315600108261269,-0.7788585062860285
-0.30423390978515297,-0.9212154153950912
-0.2926965431615164,-1.095607714330792
-0.2810727710914007,-1.3416867048141714
-0.26943879814276006,-1.6002779294920153
-0.25786569630194006,-1.8711724574748567
-0.24643720422113186,-2.1668239870042085
-0.23523662105735152,-2.4117178764030687
-0.22433870419966528,-2.558053885748376
-0.2138096529040432,-2.657881138895313
-0.20370710829337788,-2.7174084645890058
-0.19408015335745632,-2.7913527976614056
-0.18496931295297883,-2.8794992292442427
-0.17640655380355097,-2.9954722583813904
-0.1684152844996973,-3.0522434437812125
-0.16100957869615745,-3.051742160380728
-0.15419000184006393,-3.0256384797022555
-0.14794661826608907,-2.958325795046286
-0.14226092958094574,-2.8743434918986903
-0.13707892862355706,-2.767035072850545
-0.13232328216384961,-2.6506848016738123
-0.12796512103340946,-2.533889095311652
-0.12397731449788063,-2.352036695738157
-0.1203335679781928,-2.1459906178030144
-0.11700842305056788,-1.9822905198903704
-0.11397785842173451,-1.8318337413699703
-0.11122262810408667,-1.6767257740844252
-0.10872590873417146,-1.4935467404689349
-0.10647171746120572,-1.2944850283883622
-0.10444490758969678,-1.0128426899759926
-0.10263116857944442,-0.7281374549017633
-0.10101702604553724,-0.4792568288566988
-0.09958984175835518,-0.2518840999598563
-0.09833781364356851,-0.0502752671841711
-0.09724997578213958,0.1192785429116195
-0.09631523135372919,0.2867250078360469
-0.0955167988532797,0.4617471217187611
-0.09483603853844878,0.6412856204701433
-0.09425513830395867,0.853151466703647
-0.09375712219982146,1.1270134156308864
-0.09332585043134033,1.3854867685924026
-0.09294601935910876,1.5802513963953642
-0.0926031614990119,1.73881107375504
-0.09228364552222476,1.8222353914037503
-0.09197467625521341,1.9053156090948136
-0.09166380417147678,2.040556926400768
-0.09133601285219205,2.1795734578871446
-0.09097566783288875,2.278688742905164
-0.09056791871249034,2.4115307747259886
-0.09009873952405956,2.5451069777591924
-0.08955494045595133,2.687304647444245
-0.0889241678518096,2.891448877757297
-0.08819490421056989,3.1322285776291268
-0.08735646818645776,3.332699368641908
-0.08639901458899098,3.4655066205368588
-0.08531483277307954,3.543796688931586
-0.08410631793675372,3.580970040416126
-0.08278073182856724,3.674064030131083
-0.08134618884672946,3.837627743164626
-0.07981163954473885,3.9481882778970174
-0.07818687063138502,4.056522776595799
-0.07648250497074771,4.237290565015681
-0.07471000158219934,4.391047239065418
-0.0728816556404011,4.494538253540607
-0.07101059847530561,4.553945423014912
-0.06911143316385884,4.58626999758696
-0.06720047667464918,4.70525824906337
-0.0652622860575188,4.947475000544266
-0.06330077158153244,5.160141970246937
-0.06132750520842845,5.27692891018067
-0.05935411002842607,5.303603117538519
-0.05739226026022106,5.189875683995028
-0.05545368125098828,5.05782475639286
-0.05355014947638076,4.966202257843931
-0.051693492540532474,4.9397907327873005
-0.04989276107533571,4.947702770913224
-0.04813566485164643,4.9090052517582405
-0.04640018143735716,4.818369327565
-0.04466428903593658,4.713694426961856
-0.042906016979328214,4.599245678245059
-0.04110344572795596,4.456160104400143
-0.03923470687072104,4.30308938514835
-0.037277983125006714,4.150401881686268
-0.035211508336671166,3.994289523354864
-0.03301356748005304,3.8000916188139136
-0.030665670582782127,3.585969602011822
-0.02817409712805509,3.396484556358736
-0.025556769990477582,3.1917524706155245
-0.022831729803562743,2.937488119430528
-0.020017068329301432,2.6983996347492667
-0.0171309284581666,2.5280712762021738
-0.014191504209106112,2.3943180332352383
-0.011217040729548003,2.259181234652052
-0.008225834295397198,2.103570196650112
-0.00523623231104164,1.8725423495957365
-0.0022637049257647713,1.6278454134276363
0.0006997121263392601,1.415269838074176
0.0036732253217590573,1.2202863665495622
0.0066760619455577125,1.0682665636907025
0.009727398154315298,0.970253970691496
0.01284635897613733,0.8967837719056446
0.016052018310650056,0.8116604219776836
0.0193633989290019,0.7038391935382944
0.022799472473858228,0.5695314142459225
0.026379159459410276,0.4551985956935296
0.030118473771227117,0.3039640118532176
0.034009790045058226,0.1528777103200856
0.0380338026478881,-0.0314407461256602
0.042171073095010864,-0.1545732322574367
0.046402111773240516,-0.2350719148353088
0.050707377940914025,-0.2779084096311366
0.05506727972788426,-0.3186131314495075
0.059462174135531114,-0.3923159121198582
0.06387236703675364,-0.5152037662675713
0.06827811317597483,-0.6016938235504101
0.07266122515461147,-0.6409700525837845
0.07701715731369362,-0.6423119430049384
0.08134823343833428,-0.7210615836982637
0.08565677961767768,-0.8184941812157803
0.08994507081238369,-0.9144823122026344
0.09421533085463929,-1.015195221028206
0.09847394850149802,-1.08661422066959
0.10273389802346737,-1.1508059093675804
0.10699557556672022,-1.2244405151747206
0.11125863180948907,-1.25235740747167
0.115523287385687,-1.2857248397173875
0.11979444753134726,-1.315196088684358
0.12407946396449016,-1.3487341450098524
0.12838574909543768,-1.4219396495348111
0.13272075569461525,-1.5048693693177126
0.1370919768925565,-1.5247771374612746
0.14150694617989387,-1.4734944351411006
0.1459732374073717,-1.4327361244190202
0.15049846478583828,-1.460431654473143
0.1550902828862491,-1.5874243544337887
0.15975550072428088,-1.716440154205358
0.1644929602567405,-1.8282295494013228
0.16929729160339074,-1.8590142398546368
0.17416312605686202,-1.8106235214703064
0.17908513526988418,-1.75947907428851
0.18405803125529863,-1.7134957474609551
0.18907656638605086,-1.7303270870063543
0.19413553339519352,-1.802988143934351
0.19922976537587853,-1.9536722308336485
0.20435413578136988,-2.10226608178812
0.20950267931055105,-2.176683963555125
0.21466127917433173,-2.196413534862528
0.21981140048489156,-2.1890849628291185
0.22493449217150163,-2.092562181183449
0.23001199600603076,-2.042630256054687
